■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,908,235円 (+290.82%)

2017年: +853,022円 (+85.3%)
2018年: +1,898,603円 (+189.86%)
2019年: +156,610円 (+15.66%)

2017年04月: +97,167円 (+9.72%)
2017年05月: +65,435円 (+6.54%)
2017年06月: +76,559円 (+7.66%)
2017年07月: +88,346円 (+8.83%)
2017年08月: +67,661円 (+6.77%)
2017年09月: +76,383円 (+7.64%)
2017年10月: +109,573円 (+10.96%)
2017年11月: +148,049円 (+14.8%)
2017年12月: +123,845円 (+12.38%)
2018年01月: +196,155円 (+19.62%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +225,503円 (+22.55%)
2018年04月: +85,925円 (+8.59%)
2018年05月: +89,421円 (+8.94%)
2018年06月: +96,899円 (+9.69%)
2018年07月: +151,371円 (+15.14%)
2018年08月: +172,308円 (+17.23%)
2018年09月: +89,971円 (+9.0%)
2018年10月: +387,675円 (+38.77%)
2018年11月: +47,421円 (+4.74%)
2018年12月: +66,097円 (+6.61%)
2019年01月: +15,644円 (+1.56%)
2019年02月: +98,448円 (+9.84%)
2019年03月: +82,620円 (+8.26%)
2019年04月: +24,685円 (+2.47%)
2019年05月: -67,988円 (-6.8%)
2019年06月: +42,522円 (+4.25%)
2019年07月: +4,558円 (+0.46%)
2019年08月: -54,112円 (-5.41%)
2019年09月: +14,481円 (+1.45%)
2019年10月: +12,938円 (+1.29%)
2019年11月: -17,188円 (-1.72%)

最大:  2018年10月 +387,675円 (+38.77%)
最小:  2019年05月 -67,988円 (-6.8%)

月平均:  +90,882円 (+9.09%) (32ヶ月)
日平均:  +4,565円 (+0.46%) (637営業日)

