■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,896,523円 (+289.65%)

2017年: +808,445円 (+80.84%)
2018年: +1,963,186円 (+196.32%)
2019年: +124,891円 (+12.49%)

2017年04月: +99,441円 (+9.94%)
2017年05月: +52,021円 (+5.2%)
2017年06月: +87,415円 (+8.74%)
2017年07月: +63,404円 (+6.34%)
2017年08月: +68,771円 (+6.88%)
2017年09月: +55,382円 (+5.54%)
2017年10月: +81,462円 (+8.15%)
2017年11月: +168,838円 (+16.88%)
2017年12月: +131,707円 (+13.17%)
2018年01月: +142,886円 (+14.29%)
2018年02月: +302,755円 (+30.28%)
2018年03月: +249,613円 (+24.96%)
2018年04月: +98,855円 (+9.89%)
2018年05月: +67,310円 (+6.73%)
2018年06月: +117,210円 (+11.72%)
2018年07月: +176,565円 (+17.66%)
2018年08月: +137,693円 (+13.77%)
2018年09月: +85,637円 (+8.56%)
2018年10月: +276,004円 (+27.6%)
2018年11月: +7,843円 (+0.78%)
2018年12月: +300,811円 (+30.08%)
2019年01月: +10,692円 (+1.07%)
2019年02月: +2,058円 (+0.21%)
2019年03月: +95,602円 (+9.56%)
2019年04月: +40,853円 (+4.09%)
2019年05月: -97,250円 (-9.73%)
2019年06月: +46,850円 (+4.69%)
2019年07月: +96,673円 (+9.67%)
2019年08月: -50,184円 (-5.02%)
2019年09月: +17,448円 (+1.74%)
2019年10月: +2,006円 (+0.2%)
2019年11月: -39,859円 (-3.99%)

最大:  2018年02月 +302,755円 (+30.28%)
最小:  2019年05月 -97,250円 (-9.73%)

月平均:  +90,516円 (+9.05%) (32ヶ月)
日平均:  +4,547円 (+0.45%) (637営業日)

