■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,589,434円 (+258.94%)

2017年: +821,912円 (+82.19%)
2018年: +1,895,030円 (+189.5%)
2019年: -127,507円 (-12.75%)

2017年04月: +107,383円 (+10.74%)
2017年05月: +49,755円 (+4.98%)
2017年06月: +82,317円 (+8.23%)
2017年07月: +75,463円 (+7.55%)
2017年08月: +50,012円 (+5.0%)
2017年09月: +68,836円 (+6.88%)
2017年10月: +81,116円 (+8.11%)
2017年11月: +165,833円 (+16.58%)
2017年12月: +141,193円 (+14.12%)
2018年01月: +152,817円 (+15.28%)
2018年02月: +324,884円 (+32.49%)
2018年03月: +196,422円 (+19.64%)
2018年04月: +76,053円 (+7.61%)
2018年05月: +74,759円 (+7.48%)
2018年06月: +116,919円 (+11.69%)
2018年07月: +172,663円 (+17.27%)
2018年08月: +165,998円 (+16.6%)
2018年09月: +105,126円 (+10.51%)
2018年10月: +342,279円 (+34.23%)
2018年11月: +43,006円 (+4.3%)
2018年12月: +124,097円 (+12.41%)
2019年01月: +9,425円 (+0.94%)
2019年02月: +54,943円 (+5.49%)
2019年03月: +5,907円 (+0.59%)
2019年04月: -37,491円 (-3.75%)
2019年05月: -27,792円 (-2.78%)
2019年06月: +20,568円 (+2.06%)
2019年07月: -15,262円 (-1.53%)
2019年08月: -96,249円 (-9.62%)
2019年09月: +1,065円 (+0.11%)
2019年10月: -19,295円 (-1.93%)
2019年11月: -23,324円 (-2.33%)

最大:  2018年10月 +342,279円 (+34.23%)
最小:  2019年08月 -96,249円 (-9.62%)

月平均:  +80,919円 (+8.09%) (32ヶ月)
日平均:  +4,065円 (+0.41%) (637営業日)

