■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,604,636円 (+260.46%)

2017年: +881,492円 (+88.15%)
2018年: +1,902,779円 (+190.28%)
2019年: -179,634円 (-17.96%)

2017年04月: +112,537円 (+11.25%)
2017年05月: +64,858円 (+6.49%)
2017年06月: +76,256円 (+7.63%)
2017年07月: +63,303円 (+6.33%)
2017年08月: +69,525円 (+6.95%)
2017年09月: +91,776円 (+9.18%)
2017年10月: +96,407円 (+9.64%)
2017年11月: +167,313円 (+16.73%)
2017年12月: +139,514円 (+13.95%)
2018年01月: +172,256円 (+17.23%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +226,585円 (+22.66%)
2018年04月: +99,497円 (+9.95%)
2018年05月: +101,580円 (+10.16%)
2018年06月: +133,366円 (+13.34%)
2018年07月: +177,132円 (+17.71%)
2018年08月: +179,214円 (+17.92%)
2018年09月: +61,028円 (+6.1%)
2018年10月: +320,540円 (+32.05%)
2018年11月: +16,499円 (+1.65%)
2018年12月: +125,225円 (+12.52%)
2019年01月: +24,724円 (+2.47%)
2019年02月: +6,327円 (+0.63%)
2019年03月: +18,318円 (+1.83%)
2019年04月: -15,501円 (-1.55%)
2019年05月: -88,378円 (-8.84%)
2019年06月: +60,043円 (+6.0%)
2019年07月: +1,126円 (+0.11%)
2019年08月: -93,881円 (-9.39%)
2019年09月: -44,456円 (-4.45%)
2019年10月: -8,097円 (-0.81%)
2019年11月: -39,859円 (-3.99%)

最大:  2018年10月 +320,540円 (+32.05%)
最小:  2019年08月 -93,881円 (-9.39%)

月平均:  +81,394円 (+8.14%) (32ヶ月)
日平均:  +4,088円 (+0.41%) (637営業日)

