■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,665,450円 (+266.55%)

2017年: +784,995円 (+78.5%)
2018年: +1,938,959円 (+193.9%)
2019年: -58,503円 (-5.85%)

2017年04月: +51,986円 (+5.2%)
2017年05月: +75,053円 (+7.51%)
2017年06月: +59,834円 (+5.98%)
2017年07月: +73,186円 (+7.32%)
2017年08月: +58,726円 (+5.87%)
2017年09月: +93,787円 (+9.38%)
2017年10月: +113,354円 (+11.34%)
2017年11月: +146,060円 (+14.61%)
2017年12月: +113,004円 (+11.3%)
2018年01月: +166,536円 (+16.65%)
2018年02月: +313,744円 (+31.37%)
2018年03月: +155,619円 (+15.56%)
2018年04月: +86,084円 (+8.61%)
2018年05月: +68,468円 (+6.85%)
2018年06月: +145,455円 (+14.55%)
2018年07月: +133,666円 (+13.37%)
2018年08月: +191,057円 (+19.11%)
2018年09月: +32,941円 (+3.29%)
2018年10月: +278,697円 (+27.87%)
2018年11月: +28,882円 (+2.89%)
2018年12月: +337,805円 (+33.78%)
2019年01月: +29,146円 (+2.91%)
2019年02月: +32,048円 (+3.2%)
2019年03月: +65,980円 (+6.6%)
2019年04月: -9,613円 (-0.96%)
2019年05月: -28,532円 (-2.85%)
2019年06月: -4,102円 (-0.41%)
2019年07月: +17,865円 (+1.79%)
2019年08月: -100,634円 (-10.06%)
2019年09月: -13,569円 (-1.36%)
2019年10月: -7,233円 (-0.72%)
2019年11月: -39,859円 (-3.99%)

最大:  2018年12月 +337,805円 (+33.78%)
最小:  2019年08月 -100,634円 (-10.06%)

月平均:  +83,295円 (+8.33%) (32ヶ月)
日平均:  +4,184円 (+0.42%) (637営業日)

