■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,846,033円 (+284.6%)

2017年: +809,075円 (+80.91%)
2018年: +2,101,994円 (+210.2%)
2019年: -65,036円 (-6.5%)

2017年04月: +77,429円 (+7.74%)
2017年05月: +48,008円 (+4.8%)
2017年06月: +61,125円 (+6.11%)
2017年07月: +60,275円 (+6.03%)
2017年08月: +64,217円 (+6.42%)
2017年09月: +67,084円 (+6.71%)
2017年10月: +77,131円 (+7.71%)
2017年11月: +201,409円 (+20.14%)
2017年12月: +152,393円 (+15.24%)
2018年01月: +162,930円 (+16.29%)
2018年02月: +313,744円 (+31.37%)
2018年03月: +237,625円 (+23.76%)
2018年04月: +96,105円 (+9.61%)
2018年05月: +79,871円 (+7.99%)
2018年06月: +135,800円 (+13.58%)
2018年07月: +161,201円 (+16.12%)
2018年08月: +195,378円 (+19.54%)
2018年09月: +21,112円 (+2.11%)
2018年10月: +200,021円 (+20.0%)
2018年11月: +92,659円 (+9.27%)
2018年12月: +405,541円 (+40.55%)
2019年01月: +14,368円 (+1.44%)
2019年02月: +30,068円 (+3.01%)
2019年03月: +51,102円 (+5.11%)
2019年04月: +217円 (+0.02%)
2019年05月: -105,110円 (-10.51%)
2019年06月: -6,979円 (-0.7%)
2019年07月: +20,055円 (+2.01%)
2019年08月: -84,711円 (-8.47%)
2019年09月: +21,363円 (+2.14%)
2019年10月: +8,281円 (+0.83%)
2019年11月: -13,691円 (-1.37%)

最大:  2018年12月 +405,541円 (+40.55%)
最小:  2019年05月 -105,110円 (-10.51%)

月平均:  +88,938円 (+8.89%) (32ヶ月)
日平均:  +4,467円 (+0.45%) (637営業日)

