■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,492,218円 (+249.22%)

2017年: +820,939円 (+82.09%)
2018年: +1,805,704円 (+180.57%)
2019年: -134,424円 (-13.44%)

2017年04月: +132,604円 (+13.26%)
2017年05月: +42,111円 (+4.21%)
2017年06月: +60,763円 (+6.08%)
2017年07月: +50,660円 (+5.07%)
2017年08月: +54,023円 (+5.4%)
2017年09月: +79,394円 (+7.94%)
2017年10月: +54,261円 (+5.43%)
2017年11月: +196,621円 (+19.66%)
2017年12月: +150,498円 (+15.05%)
2018年01月: +187,421円 (+18.74%)
2018年02月: +313,744円 (+31.37%)
2018年03月: +207,341円 (+20.73%)
2018年04月: +61,609円 (+6.16%)
2018年05月: +67,282円 (+6.73%)
2018年06月: +107,998円 (+10.8%)
2018年07月: +139,087円 (+13.91%)
2018年08月: +129,385円 (+12.94%)
2018年09月: +118,327円 (+11.83%)
2018年10月: +211,004円 (+21.1%)
2018年11月: +34,745円 (+3.47%)
2018年12月: +227,755円 (+22.78%)
2019年01月: +16,441円 (+1.64%)
2019年02月: +6,335円 (+0.63%)
2019年03月: +27,258円 (+2.73%)
2019年04月: -12,286円 (-1.23%)
2019年05月: -84,359円 (-8.44%)
2019年06月: -7,120円 (-0.71%)
2019年07月: +47,428円 (+4.74%)
2019年08月: -73,813円 (-7.38%)
2019年09月: -50,948円 (-5.09%)
2019年10月: +25,378円 (+2.54%)
2019年11月: -28,738円 (-2.87%)

最大:  2018年02月 +313,744円 (+31.37%)
最小:  2019年05月 -84,359円 (-8.44%)

月平均:  +77,881円 (+7.79%) (32ヶ月)
日平均:  +3,912円 (+0.39%) (637営業日)

