■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,734,659円 (+273.47%)

2017年: +838,403円 (+83.84%)
2018年: +1,994,640円 (+199.46%)
2019年: -98,383円 (-9.84%)

2017年04月: +86,633円 (+8.66%)
2017年05月: +78,721円 (+7.87%)
2017年06月: +92,884円 (+9.29%)
2017年07月: +55,924円 (+5.59%)
2017年08月: +62,167円 (+6.22%)
2017年09月: +66,383円 (+6.64%)
2017年10月: +91,056円 (+9.11%)
2017年11月: +156,994円 (+15.7%)
2017年12月: +147,637円 (+14.76%)
2018年01月: +198,650円 (+19.87%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +210,756円 (+21.08%)
2018年04月: +93,164円 (+9.32%)
2018年05月: +80,420円 (+8.04%)
2018年06月: +114,480円 (+11.45%)
2018年07月: +192,224円 (+19.22%)
2018年08月: +173,939円 (+17.39%)
2018年09月: +90,865円 (+9.09%)
2018年10月: +290,702円 (+29.07%)
2018年11月: +14,197円 (+1.42%)
2018年12月: +245,385円 (+24.54%)
2019年01月: +7,544円 (+0.75%)
2019年02月: +15,686円 (+1.57%)
2019年03月: +70,052円 (+7.01%)
2019年04月: +16,017円 (+1.6%)
2019年05月: -61,903円 (-6.19%)
2019年06月: -14,882円 (-1.49%)
2019年07月: -39,427円 (-3.94%)
2019年08月: -90,390円 (-9.04%)
2019年09月: +3,981円 (+0.4%)
2019年10月: +8,628円 (+0.86%)
2019年11月: -13,691円 (-1.37%)

最大:  2018年10月 +290,702円 (+29.07%)
最小:  2019年08月 -90,390円 (-9.04%)

月平均:  +85,458円 (+8.55%) (32ヶ月)
日平均:  +4,293円 (+0.43%) (637営業日)

