■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +3,170,787円 (+317.08%)

2017年: +813,950円 (+81.4%)
2018年: +2,133,329円 (+213.33%)
2019年: +223,507円 (+22.35%)

2017年04月: +96,042円 (+9.6%)
2017年05月: +56,326円 (+5.63%)
2017年06月: +74,900円 (+7.49%)
2017年07月: +59,465円 (+5.95%)
2017年08月: +66,790円 (+6.68%)
2017年09月: +82,008円 (+8.2%)
2017年10月: +96,365円 (+9.64%)
2017年11月: +149,460円 (+14.95%)
2017年12月: +132,589円 (+13.26%)
2018年01月: +156,296円 (+15.63%)
2018年02月: +288,487円 (+28.85%)
2018年03月: +249,192円 (+24.92%)
2018年04月: +104,600円 (+10.46%)
2018年05月: +95,031円 (+9.5%)
2018年06月: +111,614円 (+11.16%)
2018年07月: +196,087円 (+19.61%)
2018年08月: +135,020円 (+13.5%)
2018年09月: +42,022円 (+4.2%)
2018年10月: +340,557円 (+34.06%)
2018年11月: +31,975円 (+3.2%)
2018年12月: +382,444円 (+38.24%)
2019年01月: +5,331円 (+0.53%)
2019年02月: +30,923円 (+3.09%)
2019年03月: +87,561円 (+8.76%)
2019年04月: +37,021円 (+3.7%)
2019年05月: +28,230円 (+2.82%)
2019年06月: +48,838円 (+4.88%)
2019年07月: +46,520円 (+4.65%)
2019年08月: -60,013円 (-6.0%)
2019年09月: +20,964円 (+2.1%)
2019年10月: +4,074円 (+0.41%)
2019年11月: -25,945円 (-2.59%)

最大:  2018年12月 +382,444円 (+38.24%)
最小:  2019年08月 -60,013円 (-6.0%)

月平均:  +99,087円 (+9.91%) (32ヶ月)
日平均:  +4,977円 (+0.5%) (637営業日)

