■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-02-17〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,534,929円 (+253.49%)

2017年: +955,118円 (+95.51%)
2018年: +1,657,584円 (+165.76%)
2019年: -77,772円 (-7.78%)

2017年02月: +19,761円 (+1.98%)
2017年03月: +144,572円 (+14.46%)
2017年04月: +112,340円 (+11.23%)
2017年05月: +82,831円 (+8.28%)
2017年06月: +66,900円 (+6.69%)
2017年07月: +42,947円 (+4.29%)
2017年08月: +56,388円 (+5.64%)
2017年09月: +44,458円 (+4.45%)
2017年10月: +76,101円 (+7.61%)
2017年11月: +157,327円 (+15.73%)
2017年12月: +151,488円 (+15.15%)
2018年01月: +150,527円 (+15.05%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +216,994円 (+21.7%)
2018年04月: +55,921円 (+5.59%)
2018年05月: +93,541円 (+9.35%)
2018年06月: +65,280円 (+6.53%)
2018年07月: +115,675円 (+11.57%)
2018年08月: +103,014円 (+10.3%)
2018年09月: +92,512円 (+9.25%)
2018年10月: +236,268円 (+23.63%)
2018年11月: +27,917円 (+2.79%)
2018年12月: +210,078円 (+21.01%)
2019年01月: +3,980円 (+0.4%)
2019年02月: +33,256円 (+3.33%)
2019年03月: -30,294円 (-3.03%)
2019年04月: +6,919円 (+0.69%)
2019年05月: -37,013円 (-3.7%)
2019年06月: -2,383円 (-0.24%)
2019年07月: +36,470円 (+3.65%)
2019年08月: -54,154円 (-5.42%)
2019年09月: +6,930円 (+0.69%)
2019年10月: +820円 (+0.08%)
2019年11月: -42,305円 (-4.23%)

最大:  2018年02月 +289,852円 (+28.99%)
最小:  2019年08月 -54,154円 (-5.42%)

月平均:  +74,556円 (+7.46%) (34ヶ月)
日平均:  +3,800円 (+0.38%) (667営業日)

