■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +3,113,295円 (+311.33%)

2017年: +856,476円 (+85.65%)
2018年: +2,161,511円 (+216.15%)
2019年: +95,307円 (+9.53%)

2017年04月: +83,517円 (+8.35%)
2017年05月: +80,813円 (+8.08%)
2017年06月: +33,556円 (+3.36%)
2017年07月: +78,394円 (+7.84%)
2017年08月: +68,902円 (+6.89%)
2017年09月: +85,658円 (+8.57%)
2017年10月: +92,134円 (+9.21%)
2017年11月: +181,624円 (+18.16%)
2017年12月: +151,875円 (+15.19%)
2018年01月: +182,320円 (+18.23%)
2018年02月: +298,252円 (+29.83%)
2018年03月: +245,611円 (+24.56%)
2018年04月: +75,846円 (+7.58%)
2018年05月: +85,892円 (+8.59%)
2018年06月: +124,672円 (+12.47%)
2018年07月: +153,042円 (+15.3%)
2018年08月: +108,880円 (+10.89%)
2018年09月: +61,039円 (+6.1%)
2018年10月: +331,264円 (+33.13%)
2018年11月: +112,245円 (+11.22%)
2018年12月: +382,444円 (+38.24%)
2019年01月: +17,090円 (+1.71%)
2019年02月: +46,780円 (+4.68%)
2019年03月: +51,117円 (+5.11%)
2019年04月: +38,634円 (+3.86%)
2019年05月: -80,869円 (-8.09%)
2019年06月: -1,696円 (-0.17%)
2019年07月: +89,528円 (+8.95%)
2019年08月: -79,779円 (-7.98%)
2019年09月: +13,761円 (+1.38%)
2019年10月: +16,944円 (+1.69%)
2019年11月: -16,203円 (-1.62%)

最大:  2018年12月 +382,444円 (+38.24%)
最小:  2019年05月 -80,869円 (-8.09%)

月平均:  +97,290円 (+9.73%) (32ヶ月)
日平均:  +4,887円 (+0.49%) (637営業日)

