■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-17〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,719,562円 (+271.96%)

2017年: +749,212円 (+74.92%)
2018年: +1,944,637円 (+194.46%)
2019年: +25,712円 (+2.57%)

2017年04月: +38,738円 (+3.87%)
2017年05月: +50,173円 (+5.02%)
2017年06月: +71,857円 (+7.19%)
2017年07月: +86,453円 (+8.65%)
2017年08月: +64,769円 (+6.48%)
2017年09月: +80,424円 (+8.04%)
2017年10月: +80,663円 (+8.07%)
2017年11月: +134,939円 (+13.49%)
2017年12月: +141,193円 (+14.12%)
2018年01月: +162,127円 (+16.21%)
2018年02月: +288,487円 (+28.85%)
2018年03月: +249,613円 (+24.96%)
2018年04月: +103,412円 (+10.34%)
2018年05月: +73,459円 (+7.35%)
2018年06月: +129,254円 (+12.93%)
2018年07月: +166,102円 (+16.61%)
2018年08月: +200,119円 (+20.01%)
2018年09月: +91,912円 (+9.19%)
2018年10月: +304,081円 (+30.41%)
2018年11月: +57,512円 (+5.75%)
2018年12月: +118,553円 (+11.86%)
2019年01月: +4,351円 (+0.44%)
2019年02月: +56,686円 (+5.67%)
2019年03月: +39,671円 (+3.97%)
2019年04月: -9,538円 (-0.95%)
2019年05月: -73,798円 (-7.38%)
2019年06月: +64,280円 (+6.43%)
2019年07月: +19,474円 (+1.95%)
2019年08月: -62,258円 (-6.23%)
2019年09月: +3,796円 (+0.38%)
2019年10月: +22,905円 (+2.29%)
2019年11月: -39,859円 (-3.99%)

最大:  2018年10月 +304,081円 (+30.41%)
最小:  2019年05月 -73,798円 (-7.38%)

月平均:  +84,986円 (+8.5%) (32ヶ月)
日平均:  +4,337円 (+0.43%) (627営業日)

