■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-02-17〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,508,139円 (+250.81%)

2017年: +819,101円 (+81.91%)
2018年: +1,812,260円 (+181.23%)
2019年: -123,222円 (-12.32%)

2017年02月: +23,435円 (+2.34%)
2017年03月: +121,499円 (+12.15%)
2017年04月: +92,203円 (+9.22%)
2017年05月: +34,749円 (+3.47%)
2017年06月: +74,120円 (+7.41%)
2017年07月: +42,737円 (+4.27%)
2017年08月: +49,512円 (+4.95%)
2017年09月: +68,203円 (+6.82%)
2017年10月: +77,537円 (+7.75%)
2017年11月: +121,492円 (+12.15%)
2017年12月: +113,609円 (+11.36%)
2018年01月: +181,118円 (+18.11%)
2018年02月: +296,273円 (+29.63%)
2018年03月: +168,868円 (+16.89%)
2018年04月: +66,865円 (+6.69%)
2018年05月: +71,875円 (+7.19%)
2018年06月: +91,142円 (+9.11%)
2018年07月: +152,085円 (+15.21%)
2018年08月: +197,024円 (+19.7%)
2018年09月: +10,822円 (+1.08%)
2018年10月: +261,071円 (+26.11%)
2018年11月: +13,765円 (+1.38%)
2018年12月: +301,346円 (+30.13%)
2019年01月: +16,441円 (+1.64%)
2019年02月: -10,982円 (-1.1%)
2019年03月: -20,889円 (-2.09%)
2019年04月: -24,622円 (-2.46%)
2019年05月: -24,790円 (-2.48%)
2019年06月: +14,481円 (+1.45%)
2019年07月: +55,902円 (+5.59%)
2019年08月: -57,769円 (-5.78%)
2019年09月: -55,958円 (-5.6%)
2019年10月: -1,342円 (-0.13%)
2019年11月: -13,691円 (-1.37%)

最大:  2018年12月 +301,346円 (+30.13%)
最小:  2019年08月 -57,769円 (-5.78%)

月平均:  +73,768円 (+7.38%) (34ヶ月)
日平均:  +3,760円 (+0.38%) (667営業日)

