■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-02-17〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,848,505円 (+284.85%)

2017年: +879,450円 (+87.95%)
2018年: +1,915,991円 (+191.6%)
2019年: +53,063円 (+5.31%)

2017年02月: +9,106円 (+0.91%)
2017年03月: +142,944円 (+14.29%)
2017年04月: +92,739円 (+9.27%)
2017年05月: +41,218円 (+4.12%)
2017年06月: +81,549円 (+8.15%)
2017年07月: +60,630円 (+6.06%)
2017年08月: +50,623円 (+5.06%)
2017年09月: +77,850円 (+7.79%)
2017年10月: +78,563円 (+7.86%)
2017年11月: +108,586円 (+10.86%)
2017年12月: +135,638円 (+13.56%)
2018年01月: +182,067円 (+18.21%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +237,977円 (+23.8%)
2018年04月: +93,207円 (+9.32%)
2018年05月: +85,510円 (+8.55%)
2018年06月: +127,299円 (+12.73%)
2018年07月: +116,519円 (+11.65%)
2018年08月: +120,967円 (+12.1%)
2018年09月: +73,275円 (+7.33%)
2018年10月: +300,432円 (+30.04%)
2018年11月: +12,306円 (+1.23%)
2018年12月: +276,575円 (+27.66%)
2019年01月: -6,257円 (-0.63%)
2019年02月: +13,186円 (+1.32%)
2019年03月: +37,321円 (+3.73%)
2019年04月: +8,813円 (+0.88%)
2019年05月: -53,021円 (-5.3%)
2019年06月: +63,725円 (+6.37%)
2019年07月: +43,437円 (+4.34%)
2019年08月: -74,040円 (-7.4%)
2019年09月: +19,716円 (+1.97%)
2019年10月: +4,999円 (+0.5%)
2019年11月: -4,817円 (-0.48%)

最大:  2018年10月 +300,432円 (+30.04%)
最小:  2019年08月 -74,040円 (-7.4%)

月平均:  +83,779円 (+8.38%) (34ヶ月)
日平均:  +4,270円 (+0.43%) (667営業日)

