■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,897,005円 (+289.7%)

2017年: +815,360円 (+81.54%)
2018年: +2,045,678円 (+204.57%)
2019年: +35,966円 (+3.6%)

2017年04月: +116,001円 (+11.6%)
2017年05月: +36,141円 (+3.61%)
2017年06月: +71,508円 (+7.15%)
2017年07月: +67,320円 (+6.73%)
2017年08月: +72,496円 (+7.25%)
2017年09月: +60,973円 (+6.1%)
2017年10月: +103,221円 (+10.32%)
2017年11月: +151,249円 (+15.12%)
2017年12月: +136,447円 (+13.64%)
2018年01月: +201,597円 (+20.16%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +214,932円 (+21.49%)
2018年04月: +117,428円 (+11.74%)
2018年05月: +83,639円 (+8.36%)
2018年06月: +92,232円 (+9.22%)
2018年07月: +139,498円 (+13.95%)
2018年08月: +152,724円 (+15.27%)
2018年09月: +35,049円 (+3.5%)
2018年10月: +302,106円 (+30.21%)
2018年11月: +41,152円 (+4.12%)
2018年12月: +375,463円 (+37.55%)
2019年01月: +33,493円 (+3.35%)
2019年02月: +45,707円 (+4.57%)
2019年03月: +78,629円 (+7.86%)
2019年04月: -41,834円 (-4.18%)
2019年05月: -27,299円 (-2.73%)
2019年06月: +30,881円 (+3.09%)
2019年07月: +9,614円 (+0.96%)
2019年08月: -83,455円 (-8.35%)
2019年09月: +31,122円 (+3.11%)
2019年10月: -1,032円 (-0.1%)
2019年11月: -39,859円 (-3.99%)

最大:  2018年12月 +375,463円 (+37.55%)
最小:  2019年08月 -83,455円 (-8.35%)

月平均:  +90,531円 (+9.05%) (32ヶ月)
日平均:  +4,547円 (+0.45%) (637営業日)

