■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-02-17〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,577,608円 (+257.76%)

2017年: +899,079円 (+89.91%)
2018年: +1,862,837円 (+186.28%)
2019年: -184,308円 (-18.43%)

2017年02月: +4,862円 (+0.49%)
2017年03月: +132,582円 (+13.26%)
2017年04月: +107,383円 (+10.74%)
2017年05月: +54,687円 (+5.47%)
2017年06月: +75,203円 (+7.52%)
2017年07月: +57,965円 (+5.8%)
2017年08月: +65,302円 (+6.53%)
2017年09月: +54,701円 (+5.47%)
2017年10月: +71,267円 (+7.13%)
2017年11月: +142,930円 (+14.29%)
2017年12月: +132,191円 (+13.22%)
2018年01月: +178,762円 (+17.88%)
2018年02月: +300,738円 (+30.07%)
2018年03月: +207,859円 (+20.79%)
2018年04月: +49,165円 (+4.92%)
2018年05月: +98,018円 (+9.8%)
2018年06月: +123,265円 (+12.33%)
2018年07月: +130,795円 (+13.08%)
2018年08月: +151,902円 (+15.19%)
2018年09月: +29,244円 (+2.92%)
2018年10月: +192,774円 (+19.28%)
2018年11月: +31,812円 (+3.18%)
2018年12月: +368,497円 (+36.85%)
2019年01月: +14,925円 (+1.49%)
2019年02月: -56,348円 (-5.63%)
2019年03月: +44,237円 (+4.42%)
2019年04月: -16,470円 (-1.65%)
2019年05月: -75,461円 (-7.55%)
2019年06月: +16,364円 (+1.64%)
2019年07月: +8,840円 (+0.88%)
2019年08月: -95,748円 (-9.57%)
2019年09月: +9,908円 (+0.99%)
2019年10月: +7,751円 (+0.78%)
2019年11月: -42,305円 (-4.23%)

最大:  2018年12月 +368,497円 (+36.85%)
最小:  2019年08月 -95,748円 (-9.57%)

月平均:  +75,812円 (+7.58%) (34ヶ月)
日平均:  +3,864円 (+0.39%) (667営業日)

