■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-17〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,609,291円 (+260.93%)

2017年: +776,544円 (+77.65%)
2018年: +1,817,222円 (+181.72%)
2019年: +15,523円 (+1.55%)

2017年04月: +60,739円 (+6.07%)
2017年05月: +57,620円 (+5.76%)
2017年06月: +65,473円 (+6.55%)
2017年07月: +78,785円 (+7.88%)
2017年08月: +50,410円 (+5.04%)
2017年09月: +78,399円 (+7.84%)
2017年10月: +97,709円 (+9.77%)
2017年11月: +147,240円 (+14.72%)
2017年12月: +140,166円 (+14.02%)
2018年01月: +120,846円 (+12.08%)
2018年02月: +270,577円 (+27.06%)
2018年03月: +224,290円 (+22.43%)
2018年04月: +98,541円 (+9.85%)
2018年05月: +80,677円 (+8.07%)
2018年06月: +118,829円 (+11.88%)
2018年07月: +202,416円 (+20.24%)
2018年08月: +190,776円 (+19.08%)
2018年09月: +35,049円 (+3.5%)
2018年10月: +262,900円 (+26.29%)
2018年11月: +50,494円 (+5.05%)
2018年12月: +161,822円 (+16.18%)
2019年01月: +31,656円 (+3.17%)
2019年02月: +37,668円 (+3.77%)
2019年03月: +30,878円 (+3.09%)
2019年04月: +17,599円 (+1.76%)
2019年05月: -59,037円 (-5.9%)
2019年06月: +36,157円 (+3.62%)
2019年07月: -10,963円 (-1.1%)
2019年08月: -62,283円 (-6.23%)
2019年09月: +29,109円 (+2.91%)
2019年10月: -21,570円 (-2.16%)
2019年11月: -13,691円 (-1.37%)

最大:  2018年02月 +270,577円 (+27.06%)
最小:  2019年08月 -62,283円 (-6.23%)

月平均:  +81,540円 (+8.15%) (32ヶ月)
日平均:  +4,161円 (+0.42%) (627営業日)

