■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,639,816円 (+263.98%)

2017年: +751,595円 (+75.16%)
2018年: +2,041,852円 (+204.19%)
2019年: -153,631円 (-15.36%)

2017年04月: +93,780円 (+9.38%)
2017年05月: +35,476円 (+3.55%)
2017年06月: +63,850円 (+6.39%)
2017年07月: +62,610円 (+6.26%)
2017年08月: +62,059円 (+6.21%)
2017年09月: +57,493円 (+5.75%)
2017年10月: +89,502円 (+8.95%)
2017年11月: +132,086円 (+13.21%)
2017年12月: +154,734円 (+15.47%)
2018年01月: +194,696円 (+19.47%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +222,909円 (+22.29%)
2018年04月: +87,218円 (+8.72%)
2018年05月: +80,023円 (+8.0%)
2018年06月: +126,716円 (+12.67%)
2018年07月: +169,340円 (+16.93%)
2018年08月: +225,375円 (+22.54%)
2018年09月: +82,935円 (+8.29%)
2018年10月: +263,220円 (+26.32%)
2018年11月: +49,675円 (+4.97%)
2018年12月: +249,886円 (+24.99%)
2019年01月: +4,568円 (+0.46%)
2019年02月: +725円 (+0.07%)
2019年03月: +1,860円 (+0.19%)
2019年04月: +14,215円 (+1.42%)
2019年05月: -89,620円 (-8.96%)
2019年06月: +35,800円 (+3.58%)
2019年07月: +13,377円 (+1.34%)
2019年08月: -123,309円 (-12.33%)
2019年09月: +24,686円 (+2.47%)
2019年10月: -15,544円 (-1.55%)
2019年11月: -20,392円 (-2.04%)

最大:  2018年02月 +289,852円 (+28.99%)
最小:  2019年08月 -123,309円 (-12.33%)

月平均:  +82,494円 (+8.25%) (32ヶ月)
日平均:  +4,144円 (+0.41%) (637営業日)

