■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,823,350円 (+282.34%)

2017年: +763,087円 (+76.31%)
2018年: +1,893,775円 (+189.38%)
2019年: +166,486円 (+16.65%)

2017年04月: +93,402円 (+9.34%)
2017年05月: +72,122円 (+7.21%)
2017年06月: +44,536円 (+4.45%)
2017年07月: +81,996円 (+8.2%)
2017年08月: +58,720円 (+5.87%)
2017年09月: +66,224円 (+6.62%)
2017年10月: +93,931円 (+9.39%)
2017年11月: +146,036円 (+14.6%)
2017年12月: +106,118円 (+10.61%)
2018年01月: +167,146円 (+16.71%)
2018年02月: +313,744円 (+31.37%)
2018年03月: +217,719円 (+21.77%)
2018年04月: +74,112円 (+7.41%)
2018年05月: +100,213円 (+10.02%)
2018年06月: +94,501円 (+9.45%)
2018年07月: +145,437円 (+14.54%)
2018年08月: +175,131円 (+17.51%)
2018年09月: +48,729円 (+4.87%)
2018年10月: +246,830円 (+24.68%)
2018年11月: +48,467円 (+4.85%)
2018年12月: +261,740円 (+26.17%)
2019年01月: +47,968円 (+4.8%)
2019年02月: +74,520円 (+7.45%)
2019年03月: +112,333円 (+11.23%)
2019年04月: -52,965円 (-5.3%)
2019年05月: -26,401円 (-2.64%)
2019年06月: +36,300円 (+3.63%)
2019年07月: +76,249円 (+7.62%)
2019年08月: -71,505円 (-7.15%)
2019年09月: +3,490円 (+0.35%)
2019年10月: +1,622円 (+0.16%)
2019年11月: -35,127円 (-3.51%)

最大:  2018年02月 +313,744円 (+31.37%)
最小:  2019年08月 -71,505円 (-7.15%)

月平均:  +88,229円 (+8.82%) (32ヶ月)
日平均:  +4,432円 (+0.44%) (637営業日)

