■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,568,518円 (+256.85%)

2017年: +776,443円 (+77.64%)
2018年: +1,846,661円 (+184.67%)
2019年: -54,585円 (-5.46%)

2017年04月: +108,425円 (+10.84%)
2017年05月: +73,576円 (+7.36%)
2017年06月: +73,283円 (+7.33%)
2017年07月: +72,147円 (+7.21%)
2017年08月: +69,758円 (+6.98%)
2017年09月: +69,091円 (+6.91%)
2017年10月: +87,292円 (+8.73%)
2017年11月: +107,126円 (+10.71%)
2017年12月: +115,740円 (+11.57%)
2018年01月: +205,170円 (+20.52%)
2018年02月: +289,852円 (+28.99%)
2018年03月: +208,253円 (+20.83%)
2018年04月: +95,837円 (+9.58%)
2018年05月: +71,741円 (+7.17%)
2018年06月: +137,713円 (+13.77%)
2018年07月: +166,793円 (+16.68%)
2018年08月: +152,546円 (+15.25%)
2018年09月: +32,941円 (+3.29%)
2018年10月: +213,913円 (+21.39%)
2018年11月: +109,657円 (+10.97%)
2018年12月: +162,238円 (+16.22%)
2019年01月: +24,724円 (+2.47%)
2019年02月: +8,341円 (+0.83%)
2019年03月: +48,462円 (+4.85%)
2019年04月: -8,037円 (-0.8%)
2019年05月: -2,120円 (-0.21%)
2019年06月: +33,716円 (+3.37%)
2019年07月: +14,869円 (+1.49%)
2019年08月: -91,857円 (-9.19%)
2019年09月: -41,203円 (-4.12%)
2019年10月: -9,449円 (-0.94%)
2019年11月: -32,033円 (-3.2%)

最大:  2018年02月 +289,852円 (+28.99%)
最小:  2019年08月 -91,857円 (-9.19%)

月平均:  +80,266円 (+8.03%) (32ヶ月)
日平均:  +4,032円 (+0.4%) (637営業日)

