■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-17〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +2,652,393円 (+265.24%)

2017年: +729,523円 (+72.95%)
2018年: +1,925,922円 (+192.59%)
2019年: -3,052円 (-0.31%)

2017年04月: +38,738円 (+3.87%)
2017年05月: +53,566円 (+5.36%)
2017年06月: +75,127円 (+7.51%)
2017年07月: +61,271円 (+6.13%)
2017年08月: +60,214円 (+6.02%)
2017年09月: +75,103円 (+7.51%)
2017年10月: +89,055円 (+8.91%)
2017年11月: +125,948円 (+12.59%)
2017年12月: +150,498円 (+15.05%)
2018年01月: +166,536円 (+16.65%)
2018年02月: +313,801円 (+31.38%)
2018年03月: +229,400円 (+22.94%)
2018年04月: +95,830円 (+9.58%)
2018年05月: +77,284円 (+7.73%)
2018年06月: +107,922円 (+10.79%)
2018年07月: +174,313円 (+17.43%)
2018年08月: +144,235円 (+14.42%)
2018年09月: +87,881円 (+8.79%)
2018年10月: +182,994円 (+18.3%)
2018年11月: +63,002円 (+6.3%)
2018年12月: +282,719円 (+28.27%)
2019年01月: +14,925円 (+1.49%)
2019年02月: +24,757円 (+2.48%)
2019年03月: +49,163円 (+4.92%)
2019年04月: +19,273円 (+1.93%)
2019年05月: -29,128円 (-2.91%)
2019年06月: +50,329円 (+5.03%)
2019年07月: -9,490円 (-0.95%)
2019年08月: -114,996円 (-11.5%)
2019年09月: +19,195円 (+1.92%)
2019年10月: +12,777円 (+1.28%)
2019年11月: -39,859円 (-3.99%)

最大:  2018年02月 +313,801円 (+31.38%)
最小:  2019年08月 -114,996円 (-11.5%)

月平均:  +82,887円 (+8.29%) (32ヶ月)
日平均:  +4,230円 (+0.42%) (627営業日)

