■ サマリ：元手100万円, 信用(1.0倍)取引, 2017-04-03〜2019-11-08, SBIスタンダードプラン手数料考慮, 税引前, ロスカット未考慮
Total Profit_s/100: +3,002,081円 (+300.21%)

2017年: +835,867円 (+83.59%)
2018年: +2,059,113円 (+205.91%)
2019年: +107,100円 (+10.71%)

2017年04月: +127,324円 (+12.73%)
2017年05月: +56,360円 (+5.64%)
2017年06月: +77,046円 (+7.7%)
2017年07月: +55,042円 (+5.5%)
2017年08月: +53,352円 (+5.34%)
2017年09月: +82,647円 (+8.26%)
2017年10月: +108,525円 (+10.85%)
2017年11月: +167,065円 (+16.71%)
2017年12月: +108,500円 (+10.85%)
2018年01月: +191,158円 (+19.12%)
2018年02月: +285,426円 (+28.54%)
2018年03月: +207,274円 (+20.73%)
2018年04月: +57,414円 (+5.74%)
2018年05月: +77,231円 (+7.72%)
2018年06月: +108,548円 (+10.85%)
2018年07月: +154,117円 (+15.41%)
2018年08月: +214,167円 (+21.42%)
2018年09月: +43,084円 (+4.31%)
2018年10月: +313,007円 (+31.3%)
2018年11月: +47,846円 (+4.78%)
2018年12月: +359,836円 (+35.98%)
2019年01月: +35,262円 (+3.53%)
2019年02月: +54,172円 (+5.42%)
2019年03月: +95,602円 (+9.56%)
2019年04月: -9,595円 (-0.96%)
2019年05月: -52,064円 (-5.21%)
2019年06月: +16,918円 (+1.69%)
2019年07月: +86,945円 (+8.69%)
2019年08月: -84,621円 (-8.46%)
2019年09月: -9,851円 (-0.99%)
2019年10月: -8,266円 (-0.83%)
2019年11月: -17,402円 (-1.74%)

最大:  2018年12月 +359,836円 (+35.98%)
最小:  2019年08月 -84,621円 (-8.46%)

月平均:  +93,815円 (+9.38%) (32ヶ月)
日平均:  +4,712円 (+0.47%) (637営業日)

